Date,Country,Confirmed,Deaths,Recovered
2020-04-14,Bangladesh,5464,91,1126
2020-04-04,Sri Lanka,7960,462,810
2020-04-20,Nepal,4258,396,2851
2020-04-01,Sri Lanka,4666,302,1887
2020-04-13,Bangladesh,3625,189,2068
2020-04-23,Sri Lanka,6308,430,2956
2020-04-22,Nepal,4553,139,1656
2020-04-09,Bangladesh,4869,160,4120
2020-04-27,Bangladesh,2683,23,1090
2020-04-21,Bangladesh,2117,169,1528
2020-04-07,Sri Lanka,7437,20,5647
2020-04-01,Bangladesh,1019,56,321
2020-04-07,Sri Lanka,4929,394,1948
2020-04-24,Sri Lanka,5750,508,484
2020-04-26,Pakistan,2471,202,188
2020-04-07,Sri Lanka,4365,171,480
2020-04-17,Bangladesh,8620,593,5299
2020-04-26,India,6110,552,1847
2020-04-26,India,2968,95,2607
2020-04-05,Bangladesh,5337,315,4002
2020-04-06,Pakistan,1694,105,1217
2020-04-19,Pakistan,2212,83,1235
2020-04-17,Sri Lanka,3927,11,2844
2020-04-21,Sri Lanka,8819,294,5076
2020-04-03,Nepal,5848,66,2334
2020-04-25,India,2536,25,358
2020-04-26,Pakistan,4968,415,3955
2020-04-10,Pakistan,4044,365,3342
2020-04-30,Bangladesh,3179,160,2025
2020-04-26,Nepal,9063,287,7774
2020-05-01,Pakistan,9875,285,8227
2020-04-28,Nepal,8873,54,3401
2020-04-25,Nepal,6815,540,5289
2020-04-05,Nepal,4663,435,2080
2020-04-02,India,1454,116,642
2020-04-26,Sri Lanka,9924,487,6549
2020-04-09,Nepal,1563,116,470
2020-04-25,Pakistan,8678,102,3435
2020-04-21,Nepal,2566,149,1118
2020-04-19,Sri Lanka,7229,682,5171
2020-04-16,Sri Lanka,9905,398,5705
2020-04-17,Sri Lanka,8026,558,2055
2020-04-12,Nepal,2355,63,1299
2020-04-24,Pakistan,6809,220,1187
2020-04-30,India,2123,207,145
2020-04-15,Sri Lanka,5479,14,5423
2020-04-11,Bangladesh,8288,319,2367
2020-04-09,India,8276,217,2482
2020-04-20,Nepal,2295,107,2016
2020-04-04,Nepal,2243,163,1250
2020-04-08,Sri Lanka,5590,434,3289
2020-04-01,Pakistan,3603,160,2478
2020-04-07,India,8164,90,983
2020-04-27,Nepal,8543,605,530
2020-04-21,Bangladesh,1410,38,438
2020-04-10,Sri Lanka,4292,282,1229
2020-04-12,Bangladesh,1998,14,1150
2020-05-01,Sri Lanka,5322,306,266
2020-04-06,Nepal,3523,63,764
2020-04-01,Pakistan,1576,20,614
2020-04-06,Bangladesh,2778,254,483
2020-04-05,Pakistan,6473,363,465
2020-04-02,Sri Lanka,7624,37,4696
2020-04-14,Sri Lanka,7904,601,6198
2020-04-03,Pakistan,2550,136,2294
2020-04-25,Nepal,5782,379,1790
2020-04-24,Pakistan,3682,262,1369
2020-04-10,India,1285,79,1060
2020-04-26,Pakistan,4678,378,787
2020-04-16,Pakistan,2952,154,731
2020-04-27,India,6176,134,301
2020-04-29,Pakistan,4196,24,2590
2020-04-30,India,8665,435,733
2020-04-19,Bangladesh,4368,192,1483
2020-04-04,India,7639,135,3705
2020-04-12,Nepal,4502,99,537
2020-04-15,Pakistan,8941,374,2162
2020-04-15,India,1369,34,809
2020-04-24,Nepal,7612,409,226
2020-04-11,India,2643,165,1457
2020-04-13,Pakistan,1712,76,1006
2020-04-09,Sri Lanka,2506,60,1730
2020-04-24,India,2484,159,880
2020-04-03,Bangladesh,8421,183,2206
2020-04-25,India,9639,97,7438
2020-04-23,Pakistan,5094,321,512
2020-04-25,India,7883,710,1203
2020-04-18,Bangladesh,8198,792,6633
2020-04-06,Nepal,9313,465,1592
2020-04-06,Sri Lanka,8356,646,4536
2020-04-24,Bangladesh,9078,884,3926
2020-04-30,India,1477,53,765
2020-04-10,Nepal,8702,840,4606
2020-04-17,Pakistan,8158,26,5359
2020-04-07,India,1768,156,264
2020-04-28,Sri Lanka,2433,144,1526
2020-04-29,Pakistan,7485,653,5128
2020-04-09,Bangladesh,4759,392,3914
2020-04-09,Sri Lanka,6712,624,3224
2020-04-26,Nepal,7605,319,6814
2020-04-08,Bangladesh,3379,183,2114
2020-04-12,India,9459,704,1030
2020-04-28,Bangladesh,8529,155,638
2020-04-27,Pakistan,2737,19,828
2020-04-25,Sri Lanka,5137,333,3596
2020-04-24,Nepal,5298,387,2167
2020-04-08,Bangladesh,3461,237,3161
2020-04-10,Nepal,1316,11,485
2020-04-13,Pakistan,9565,919,4472
2020-04-08,Pakistan,1049,48,844
2020-04-19,India,2346,175,1399
2020-04-06,Sri Lanka,2311,137,1255
2020-04-07,India,8538,758,1245
2020-04-11,Sri Lanka,6625,138,1424
2020-04-22,Pakistan,6366,291,4382
2020-04-02,Pakistan,5301,213,2257
2020-04-01,Bangladesh,3547,352,2537
2020-04-20,India,3467,307,557
2020-04-14,Bangladesh,4461,279,1060
2020-04-12,Sri Lanka,9446,377,3971
2020-04-05,Bangladesh,5976,561,3226
2020-04-27,India,4496,104,1573
2020-04-04,Nepal,1075,43,852
2020-04-14,India,6312,288,2183
2020-04-09,Pakistan,8342,210,4646
2020-04-20,Sri Lanka,4174,394,1773
2020-04-23,India,5679,314,3817
2020-04-08,India,8464,423,7053
2020-04-03,Pakistan,1327,57,574
2020-04-14,Nepal,3398,126,2059
2020-04-17,Pakistan,6749,227,5058
2020-04-04,India,4879,291,4350
2020-04-04,Bangladesh,5030,320,3170
2020-04-25,Bangladesh,7075,634,1548
2020-04-19,Pakistan,8204,290,5931
2020-04-02,Bangladesh,2205,138,893
2020-04-03,Nepal,4918,129,2882
2020-04-05,Nepal,7218,490,4389
2020-04-10,Nepal,5227,486,3524
2020-04-30,Bangladesh,2957,92,744
2020-04-01,Bangladesh,1268,109,527
2020-04-02,Bangladesh,8478,63,5749
2020-04-04,India,1188,116,318
2020-04-16,Nepal,4097,126,3624
2020-05-01,Sri Lanka,8789,364,1227
2020-04-05,Nepal,6926,169,4225
2020-04-11,Nepal,6157,68,2917
2020-04-27,India,1597,109,1457
2020-04-05,Sri Lanka,5233,143,3008
2020-04-27,Pakistan,8494,356,827
2020-04-04,India,9884,733,6455
2020-04-06,Bangladesh,5382,164,2094
2020-04-10,Nepal,3940,26,354
2020-04-04,India,3985,333,714
2020-04-08,Pakistan,4285,309,912
2020-04-17,Bangladesh,5722,160,4696
2020-04-18,India,5070,153,4076
2020-04-09,India,8446,619,1213
2020-04-13,Bangladesh,5548,240,2411
2020-04-24,Bangladesh,9892,59,7114
2020-04-04,Bangladesh,3761,88,556
2020-04-20,India,6990,553,4614
2020-04-20,Sri Lanka,6648,145,2132
2020-05-01,Nepal,3509,258,3212
2020-04-20,Pakistan,1636,29,1283
2020-04-17,India,2709,175,539
2020-04-03,Nepal,7904,759,5397
2020-04-04,India,4104,301,1755
2020-04-11,Pakistan,3094,309,271
2020-04-13,Bangladesh,6500,195,2918
2020-04-24,India,1644,62,844
2020-04-17,Sri Lanka,1837,129,952
2020-04-11,Bangladesh,1454,15,912
2020-04-16,India,4790,74,3263
2020-04-02,Nepal,4355,61,2138
2020-04-09,India,9550,625,6767
2020-04-17,Bangladesh,9159,662,7706
2020-04-01,Nepal,4964,475,3418
2020-04-14,Nepal,2261,41,520
2020-05-01,Bangladesh,8271,57,1398
2020-04-15,Bangladesh,4476,339,1413
2020-04-17,India,5866,431,2227
2020-04-06,India,9691,703,8866
2020-04-01,India,5252,119,4378
2020-04-01,Sri Lanka,8005,394,4724
2020-04-17,Pakistan,1965,141,1653
2020-04-08,Sri Lanka,8425,716,3676
2020-04-14,Sri Lanka,1898,78,231
2020-04-01,Pakistan,2332,41,1183
2020-04-19,India,5955,492,1037
2020-04-06,Sri Lanka,9751,124,9063
2020-04-17,Nepal,2726,210,1001
